,acc_nbr,tearly,tmid,tlate,cearly,cmid,clate
269,0FB2BDD7F5610F1FB54FAD37FB8D4EE5,401.04063,0.0,0.0,28.1,0.0,0.0
270,0FC990869DF622A6E302270659C3F025,4.67329,0.0,0.0,3.0,0.0,0.0
271,0FF04D69DAD6795A9424D56BE46992A3,58.35426,0.0,0.0,4.8,0.0,0.0
272,0FFFA30E0C87A1764E0A3D97884EC1C5,6.50185,0.0,0.0,1.0,0.0,0.0
273,1005C24F87AAE23EA79FAE0084BC6FD3,113.82458999999999,0.0,0.0,55.1,0.0,0.0
274,10651130BE43244919B6C992F6CCD6E9,249.46361000000002,532.2699399999999,0.0,25.5,50.6,0.0
275,106B70FFC6F7864CA079B2C67B36E49D,12.468770000000001,0.0,0.0,0.6,0.0,0.0
276,107130CB5935CB4445CDA2D8888D09D2,706.21599,0.0,0.0,73.4,0.0,0.0
277,108C8CE8ABE94213B3E5A9EE85DCA82E,3205.8020800000004,1489.6598000000001,533.79883,174.4,95.3,33.5
278,1096B5CB7929A370025DF18A520F1AB7,710.58068,1347.91632,0.0,90.5,76.3,0.0
279,10A739E7479F7B6FDA32756F4C0E1321,0.04007,0.0,0.0,0.3,0.0,0.0
280,10A95E13E1B318534426C33E419F85EE,1379.32445,2214.08793,0.0,144.9,161.6,0.0
281,10DEC85EC691F05D1A439F51E051CB17,0.0,5.49743,0.0,0.0,1.6,0.0
282,10EBEC570AAD44B7D45FE218FF265D1E,328.04573,0.0,0.0,5.6,0.0,0.0
283,10F3F64D1DEEC7DA1A4654F9A627D174,1373.4814499999998,752.12244,36.55759,96.8,61.1,4.1
284,10F899A6D00CE56F976341F278E7A742,484.1055900000001,490.49047999999993,38.558710000000005,34.8,40.6,4.3
285,10FC940DDEDA73827F6AB5C17806BD69,1.39206,0.0,0.0,3.1,0.0,0.0
286,11015F436AE460E22A5F1DDCF5301B21,293.62566000000004,0.0,0.0,27.2,0.0,0.0
287,1116D3D081C8BDCB47C449FFB040594A,0.013600000000000001,1754.25747,0.0,0.2,129.4,0.0
288,113F684D55C3BB34F66D69C3C38F2BDC,228.23284000000004,0.0,0.0,20.9,0.0,0.0
289,1145DFAF02CC554D86CE447659DD494C,653.15686,0.0,0.0,25.4,0.0,0.0
290,114F176377738B24DCAC82BAE62BB938,858.63328,0.0,0.0,12.4,0.0,0.0
291,117005EBF0F53F0E80713FBC4A06F611,208.11399999999998,0.0,0.0,7.0,0.0,0.0
292,1173E9E9542C59CE18D92CE69C556A68,1214.19848,0.0,0.0,66.9,0.0,0.0
293,118F83C886FB699C0D1C8FCE7C69C727,280.08283,0.0,0.0,9.0,0.0,0.0
294,11A2815B5073A8C1B00CD57B78F666D3,19.533369999999998,0.0,0.0,1.6,0.0,0.0
295,11BAC7B0A09B01DD7095F798A61E2875,1.9254399999999996,0.0,0.0,15.9,0.0,0.0
296,11BAFDB273E12CFA0867A3A26294FD2C,85.05927,0.0,0.0,14.6,0.0,0.0
297,11CB35773C9FEFAD88F4888622BC0625,5.60693,0.0,0.0,0.2,0.0,0.0
298,11CB8E53DB4BA89162B8E109E04E326D,74.10749000000001,0.0,0.0,11.0,0.0,0.0
299,11DD5D7E8392EF285B98D59E841EC59A,21.227660000000004,0.0,0.0,0.9,0.0,0.0
300,120865A1447D6B1FADCE90FF34E0276F,7.053870000000001,0.0,0.0,1.2,0.0,0.0
301,120E7DFCA5F388072076F83CD8BDD208,6.459530000000001,0.0,0.0,5.5,0.0,0.0
302,1230F875B74256F7C1F50A9BF9B71FEA,3237.29455,2347.48301,925.9083199999999,223.4,149.1,50.7
303,1234EFABBCA6625A3A4F04EE6EB2B282,0.0,1.52084,0.0,0.0,0.1,0.0
304,124B921D7D486559920E658D7B4162BE,14.607769999999999,0.0,0.0,7.4,0.0,0.0
305,12545503DA2C226FB9252C439AFBB25A,93.43732,0.0,0.0,4.2,0.0,0.0
306,12639D833652ED850EB4AB3368AF6124,2766.96064,1144.27532,72.11186000000001,261.0,102.2,2.9
307,126BBE037C4265C5C32214FBA8488351,244.57154999999997,316.37487,0.0,35.9,47.2,0.0
308,1274219690ADC657F2B8F7AEC2ABC989,96.03572,0.0,0.0,13.5,0.0,0.0
309,1280BF2A6BF98E294C63A9B82FC19BAB,26.470910000000003,0.0,0.0,17.9,0.0,0.0
310,1287517570E786842AE88BD7590D12F4,10.09886,0.0,0.0,7.5,0.0,0.0
311,1299ADB5425E41D653216B3DDFAE5578,49.579750000000004,0.0,0.0,9.8,0.0,0.0
312,129F37D667C703EE1CA26CA36ECE179F,0.0,0.09007,0.0,0.0,0.2,0.0
313,12A963A11E1AB9447592E8F03C0FD24F,316.19232,0.0,0.0,14.0,0.0,0.0
314,12DBFF307CF6260AD8E57D469CE6BDCF,1693.7160200000003,1016.0531699999999,407.26301,145.6,150.9,10.1
315,12FEA393F31D32A0320F9A15DD3D8DB4,10.07771,0.0,0.0,2.6,0.0,0.0
316,130276906CB190E1FAE881E1AF55A751,3.1120200000000002,0.0,0.0,8.4,0.0,0.0
317,13055AADBF5A70AD0E4547CE498442C4,5.351000000000001,0.0,0.0,4.2,0.0,0.0
318,130920DCCF0FAA25BF5C1FADBBD44E54,356.7959,0.0,0.0,128.9,0.0,0.0
319,1320BC98562F373E025765AAE57E48CC,190.52549000000002,506.96881,58.00346,35.7,17.4,6.8
320,1334C61EBA06008D5D07B534749F104D,3643.2892900000006,574.4438299999999,0.0,196.0,36.6,0.0
321,1345FB9796379A4A9CFCBB8AC249834F,210.11796000000004,0.0,0.0,20.5,0.0,0.0
322,1369C1D536995983BC876CEC26D362DC,2350.51526,1490.5382700000002,0.0,175.7,116.7,0.0
323,137E587FB9685A9D68107962F4E01AA6,73.3046,379.77373,0.0,7.2,41.6,0.0
324,138DCE42793FA74782AAFE671353D48C,48.46712000000001,0.0,0.0,5.0,0.0,0.0
325,139A8E34EEDA20D142F969D9C25E1E0C,195.43513000000002,153.73939,0.0,66.0,43.5,0.0
326,139FF960D019E83154B645A1D1B58C89,1198.7561300000002,168.34625,0.0,114.2,17.9,0.0
327,13A2DB238E305A771336A0D15061E157,57.19677,0.0,0.0,7.9,0.0,0.0
328,13AAF80B60A5903EC5B5BB420F7D64C7,117.04422,0.0,0.0,4.6,0.0,0.0
329,13ABCC375EB033AAD9F583BAED288BB1,27.703719999999997,0.0,0.0,0.9,0.0,0.0
330,13AF54B900F6F1714240153D2F5CC93C,133.01664999999997,0.0,0.0,3.8,0.0,0.0
331,13D8B7FC78014C802296C601232CE900,89.62201,281.64223,0.0,26.1,31.8,0.0
332,13EA3709AD63B93EF81E63BCD4FA6B34,0.0071400000000000005,0.0,0.0,0.1,0.0,0.0
333,13F7D60352804DDCAAB375E02397035D,550.34747,0.0,0.0,15.6,0.0,0.0
334,141D2E3A5399247E5C6006FA907A4E16,17.929669999999998,0.0,0.0,18.0,0.0,0.0
335,141DCC6F2B7AC0A836F89888D03694DB,39.60284,0.0,0.0,5.1,0.0,0.0
336,1421422113FE3135C09441130E1A49BA,7.767590000000001,0.0,0.0,11.2,0.0,0.0
337,1437BD43E6D5A9D41B9B864D26742D55,150.26767,0.0,0.0,2.3,0.0,0.0
338,14611BBBDAE070743F4428C82D4EADEA,1.47998,0.0,0.0,2.9,0.0,0.0
339,1472D8B60A965660076B267D3F25DDD8,189.11561999999998,0.0,0.0,7.9,0.0,0.0
340,148B2B639A72D5917ADA79F8C2DF7197,518.67994,0.0,0.0,26.4,0.0,0.0
341,149F213F537900F05600E602079B9C8E,0.0027,0.0,0.0,0.1,0.0,0.0
342,14A4DA6BA952E771339B99E4AA64866B,2704.14246,0.0,0.0,93.4,0.0,0.0
343,14D022ED8452776CD56BF1AF27456022,61.67686,0.0,0.0,11.9,0.0,0.0
344,14E51A5DD34100EDEECF2953E1BDEBD6,270.17901,0.0,0.0,6.4,0.0,0.0
345,14F9BE52E574EA71C08364F107B66521,20.524079999999998,0.0,0.0,7.2,0.0,0.0
346,150A4DFF3C74EB93F4C253005DBA2ABF,0.036719999999999996,0.0,0.0,0.5,0.0,0.0
347,151FA5663D955156C4E42E255C9BC033,126.86573000000001,0.0,0.0,16.8,0.0,0.0
348,1524CF4D19732B97F64841E99A942DF7,368.83315,0.0,0.0,7.1,0.0,0.0
349,152B4D748755F453D8561C05C01455BD,0.0,0.0,139.68468000000001,0.0,0.0,11.0
350,15353790D65D8457C5C3D59EE8DF4490,572.27967,0.0,0.0,32.1,0.0,0.0
351,15364B1BD889B13D16E0B4D9E8B1821C,0.0,71.14736,0.0,0.0,3.8,0.0
352,155875F6B542CDFF5C3F9632B15D1783,326.69685,0.0,0.0,24.3,0.0,0.0
353,1562A4E5F8558D9E6AAA2281133E93DB,0.08877,0.0,0.0,0.4,0.0,0.0
354,1569C6BA4253C847EEEDC5BEE31C5376,201.13091999999997,226.01987999999997,0.0,17.0,13.4,0.0
355,157654784BA1EC331C3D80898C5BEDCA,330.26321,0.0,0.0,16.5,0.0,0.0
356,1576B43D35A5DD8E563A87DE2502596D,113.88285,0.0,0.0,2.4,0.0,0.0
357,157AC038F4EE65C62B267FDB87C27936,3.4029,0.0,0.0,4.6,0.0,0.0
358,15944AA2E8DF83416AE887C4F3633120,0.08419,0.0,0.0,3.6,0.0,0.0
359,1594F9BE8321B98998C904307B8454E4,142.23334,0.0,0.0,33.7,0.0,0.0
360,15C1E7193895A166C6A40D8E5667A707,1216.29635,17.143279999999997,0.0,26.0,1.2,0.0
361,15C2FB0AAD2EA6A9131554335D865EB0,671.85291,0.0,0.0,47.3,0.0,0.0
362,15CC9B175FD8E59057624C1AC7258423,127.81166,176.32493,0.8515599999999999,22.0,27.2,1.6
363,15D4709866BFA4DD36CAFA414A913742,111.81371000000001,524.5299699999999,0.0,25.6,39.4,0.0
364,15F4C9809A7499B39FC025A4EDB27022,9.03846,0.0,0.0,2.8,0.0,0.0
365,15FEE7C2D931A118664CDC384E9D78E5,5.460990000000001,0.0,0.0,12.0,0.0,0.0
366,163DF7C7AC58B7DDEE740B03B914EF57,0.0,23.55129,0.0,0.0,6.3,0.0
367,163F121888ED9259FDB2E2B86517CB83,87.53491,0.0,0.0,19.0,0.0,0.0
368,1671CAAD9BC0D0104D3DEC7C14C95A2D,312.96441,425.98985999999996,0.0,114.6,86.1,0.0
369,1679C48BB13F1642D0757EF2A9FD1352,0.0,198.73556000000002,0.0,0.0,12.5,0.0
370,1682FDA7C0881DC3CD2A89BE0CE82742,4.63857,0.0,0.0,0.5,0.0,0.0
371,168F3EB78824AC09C4636802C4A7D334,3.40297,0.0,0.0,2.7,0.0,0.0
372,168F4FF511665F04427490042D57E974,23.661450000000002,0.0,0.0,1.5,0.0,0.0
373,1695567E3AC2B091D81BF432BBCA971A,0.0,341.38931,0.0,0.0,17.6,0.0
374,16BF8CEBD37FF9148071A63D262A773D,36.08063,0.0,0.0,1.5,0.0,0.0
375,1709317E57AF8612404AEB30F5E30C19,612.24616,0.0,0.0,10.2,0.0,0.0
376,170A0EFF67CFC51B30A11DC80E66904B,0.08041000000000001,0.0,0.0,0.6,0.0,0.0
377,171482482B0DB00826F4C96BB80F3C59,146.83995,0.0,0.0,7.6,0.0,0.0
378,17164945B84EF1F3B9A7C910BD3DFA2A,1219.4411299999997,0.0,0.0,104.7,0.0,0.0
379,1719F3A83227047232BD65ACD2A8A591,1017.94064,0.0,0.0,76.0,0.0,0.0
380,1726A47C0F04745555EF4243828AE487,9.47977,0.0,0.0,2.1,0.0,0.0
381,175DF01AA898D07751892CD1A74E3583,356.73979,0.0,0.0,19.9,0.0,0.0
382,176ECE13F8BE74E3DFC2765BE9DB93D8,500.42593999999997,552.0562400000001,0.0,12.5,19.9,0.0
383,179768E45E0037AB798F7420FDE4E22C,681.28498,0.0,0.0,59.4,0.0,0.0
384,17A1845E0AF62F177AE9C2B96E3935D7,199.99694999999997,0.0,0.0,5.5,0.0,0.0
385,17A53F36BA5679157CA49531C6C32E37,366.24364,0.0,0.0,56.7,0.0,0.0
386,17DD8984F7F146800F31BAC4158A9706,7.141959999999999,0.0,0.0,5.6,0.0,0.0
387,17F539FE40FB9763FC0908F0116ABC68,1069.97048,0.0,0.0,145.6,0.0,0.0
388,181BC7A8F5A0078F20F0053214B4BB29,0.16349,0.0,0.0,0.6,0.0,0.0
389,18336106E4C96C993041E11F385DE9A7,0.06597,0.0,0.0,1.9,0.0,0.0
390,1835806F31CE21C07BABBB7E91A7C604,1090.56927,0.0,0.0,89.7,0.0,0.0
391,18501A4CB9C25081CC32B1A820554174,606.4712,0.0,0.0,25.3,0.0,0.0
392,1872F90A89265C2162E251A73C3D669A,209.00496000000004,0.0,0.0,30.5,0.0,0.0
393,1873508BC21E54910B61E9EAC15B646A,2.27093,0.0,0.0,0.3,0.0,0.0
394,18740E503D4D0D66B22CE725D58F08A5,21.68551,0.0,0.0,0.5,0.0,0.0
395,1888BBB068F74E7471A7F26ECDE745BE,1.46411,0.0,0.0,1.3,0.0,0.0
396,18A63C2408E2F68E397F185352F3C873,140.90379000000001,0.0,0.0,21.8,0.0,0.0
397,18AFD007603F8E7F2C55707842120E79,0.0,0.68136,0.0,0.0,3.0,0.0
398,18B5F9E545F9864C521EC7C4EA1E8FBE,30.569610000000004,0.0,0.0,6.5,0.0,0.0
399,18BF2958D30C5C037A0AF685032A539B,1.0678699999999999,0.0,0.0,0.4,0.0,0.0
400,18CA29991B627CD103C14C07FA5D5217,309.08631,0.0,0.0,23.2,0.0,0.0
401,18E191F16C578E90BF67F34ED380057D,2.40678,0.0,0.0,0.3,0.0,0.0
402,18E5429C8DDC357939FE498D5D4FAAC6,617.57428,0.0,0.0,12.0,0.0,0.0
403,18E8197B8202504AEB8BE323D8878E6D,1212.9525799999997,323.17985,0.0,138.1,65.1,0.0
404,18ED2802447E4B85CCB3334D888384FF,90.2705,0.0,0.0,24.3,0.0,0.0
405,18F3A84B9BAB5DC7BF71AD49BCE7B769,63.68251,0.0,0.0,3.5,0.0,0.0
406,18FCE45B0CF8A6872F9FA2EB945A3E20,1.7047599999999998,0.0,0.0,0.9,0.0,0.0
407,19149F82C9B0197AED60640624F744B2,168.92487,0.0,0.0,29.3,0.0,0.0
408,1914B6BC3E49C51F5FB2F58506D2FE17,109.97482,168.04488,0.0,41.7,60.2,0.0
409,1930985D6160ED6A60ACCF25FB6A3A30,0.00112,0.0,0.0,0.1,0.0,0.0
410,193FBD6CA1839671AC6002BDD7BD4AE7,429.93729,0.0,0.0,53.1,0.0,0.0
411,194ED208255A4CDC798A73A47C9C77AB,0.60691,0.0,0.0,0.3,0.0,0.0
412,1955CBEF03634056123A35FA988A67EB,1.81997,0.0,0.0,0.4,0.0,0.0
413,1978BCB8908218384B7BD6DBF69D0DDF,4.66586,0.0,0.0,6.5,0.0,0.0
414,19C1580AE0833819064592E8099A9ECE,255.19541999999996,5.966939999999999,0.0,22.9,1.1,0.0
415,19C96E11AB5774598526759047BA56A6,3.12301,0.0,0.0,2.1,0.0,0.0
416,19E1C93A532D0A590E9920930F2644CB,0.00232,0.0,0.0,0.1,0.0,0.0
417,19E9EBE48FE13358CBD9E7150C0CCB3C,5.40111,0.0,0.0,17.7,0.0,0.0
418,1A013DC7C0CDFA210C1B0EA048DD5DD1,322.62676,134.56972,0.0,34.1,15.5,0.0
419,1A0D16784B6E08383F2EA1C3E389AE83,1.27078,0.0,0.0,0.6,0.0,0.0
420,1A13AF1F7C31A384870D2137FB4F1950,13.147899999999998,0.0,0.0,4.1,0.0,0.0
421,1A2152576D598AAB7FE1A99FA89B83F7,0.88382,0.0,0.0,0.4,0.0,0.0
422,1A234FC68C5DC65D5234E7B9FA5DCA55,500.92761,0.0,0.0,34.2,0.0,0.0
423,1A24EB67D7370889BEDBE93E840E23B4,0.23993000000000003,0.0,0.0,0.7,0.0,0.0
424,1A42D0BA3C121EA3709C42CF6520F444,1597.4937599999998,1892.1594400000001,0.0,131.7,104.0,0.0
425,1A4502DB3C35DAC2F20720E38E84994F,856.84358,0.0,0.0,43.5,0.0,0.0
426,1A518F8D3983888FDF9FD07B89B15D94,234.36286,0.0,0.0,7.7,0.0,0.0
427,1A82D21EB3DC9E9345592C5F67B6789B,424.48213999999996,0.0,0.0,33.9,0.0,0.0
428,1A84F0E4086B0CE50C8874D69803C827,243.40857999999997,0.0,0.0,25.4,0.0,0.0
429,1A8B254CB9C9C96154BB9B97D720AB30,684.97532,0.0,0.0,27.8,0.0,0.0
430,1AA1EBFD17B3891C01AE7E15C02239B5,2.03187,0.68439,0.0,14.6,9.7,0.0
431,1AAF334FDEC55B2E648E163344ABBFAF,58.51182,0.0,0.0,5.0,0.0,0.0
432,1AB78B442B2C736633D3894FAB0BEDAF,471.82880000000006,340.12389,267.11777,21.3,12.3,8.6
433,1ACE25A8526CEFF010748BEA2BC8BA5B,0.09864999999999999,0.0,0.0,2.4,0.0,0.0
434,1ADD04D89A0A4ADE3DA0C69E4DC6923D,3741.81405,2274.83059,0.0,310.6,96.7,0.0
435,1ADEE07ED2EC11CE6308095F76C062B6,549.6950100000001,62.26158,0.0,44.4,25.7,0.0
436,1AE174B8CB3CEC2929B6CC93ABDF4E06,272.01098,0.0,0.0,4.8,0.0,0.0
437,1AE4EAEFCFA12106D69A1D27A82FB0CF,2358.7935300000004,2366.5303400000003,51.604279999999996,161.5,149.8,12.4
438,1AEB5DC9D9A199AF8BC7CBECDC96FE59,0.30292,0.0,0.0,7.5,0.0,0.0
439,1AECDB4F9C26DA50CFA597A75F6ED4D2,51.377570000000006,0.0,0.0,1.8,0.0,0.0
440,1AEFEB77E4C5A038009CDE3C87E96DF6,161.62523,0.0,0.0,4.5,0.0,0.0
441,1AF6FA013B1F41BBFA6FEF873460485A,30.756839999999993,0.0,0.0,10.3,0.0,0.0
442,1B1CDE670AC63BCFEC7865DA6BFD5B00,681.9123400000001,0.0,0.0,49.4,0.0,0.0
443,1B25463EFAA2D6745D9FDDF1816DFF67,108.82570000000001,0.0,0.0,5.5,0.0,0.0
444,1B2DD1449AF0AC4778D4677C8F3F0BCA,1209.96427,415.61139999999995,0.0,67.2,26.7,0.0
445,1B3AC83FF348819103BFB6BE82BC8D83,78.77847,0.0,0.0,6.7,0.0,0.0
446,1B3E81EEC260DAAB9F2ACEF23F9292AA,144.62133,0.0,0.0,16.5,0.0,0.0
447,1B5241E237CE771EEED9511C463F638B,870.14893,676.57643,0.0,91.1,65.7,0.0
448,1B5253EE40FBC9EA879C7B56EF90ED22,1.4310100000000001,0.0,0.0,0.7,0.0,0.0
449,1B5558853E9AA58AD15DB50D80CD556B,180.7612,0.0,0.0,14.1,0.0,0.0
450,1B6C461949B83580D1CE3130E4F69427,212.54591,0.0,0.0,8.1,0.0,0.0
451,1B7FD2897ADC3EDA1D27DECB99036D0A,91.85297,0.0,0.0,19.9,0.0,0.0
452,1B936423106352BDCEE00BA73C70A489,2578.43175,0.0,35.17206,148.5,0.0,5.6
453,1B9C8150391E720C7881C522579E367A,13.17218,0.0,0.0,3.1,0.0,0.0
454,1BA58E0C3900321C81AA5AEE977F6615,0.45429,0.0,0.0,1.9,0.0,0.0
455,1BAEF92F32C5DE4290CFCB16A401F203,4.26284,0.0,0.0,1.3,0.0,0.0
456,1BBF753A25C3EA3E6717B59D35B091FA,5.58168,0.0,0.0,9.9,0.0,0.0
457,1C015753E6A088580E958DB9F2623240,2414.61221,263.25859,0.0,134.7,26.0,0.0
458,1C2C57EA58496B6A4AE9CE3578123C02,98.08097000000001,296.2875,237.35121000000004,9.0,32.5,13.3
459,1C2DEE8DF84E35960D18C13861CD8A0A,70.46104,0.0,0.0,11.9,0.0,0.0
460,1C3D1149AE1E314ED4791720647A7E69,2.7305800000000002,0.0,0.0,1.5,0.0,0.0
461,1C43C916BE298409B553E13096D4868D,3.7263099999999993,0.0,0.0,8.0,0.0,0.0
462,1C5596054E04B421837A02D6B59D270E,88.24651,0.0,0.0,10.8,0.0,0.0
463,1C5B49E27C486C48BF3936A8DE79A310,0.14049,0.0,0.0,0.1,0.0,0.0
464,1C5B89B164DCBF7141DB9AD36044BB9D,181.72643,0.0,0.0,16.7,0.0,0.0
465,1C5DE03E493730F5A9831E8A378F4F48,1038.63611,0.0,0.0,15.3,0.0,0.0
466,1C7C1834B88429CFE30D22F56C2C2CA4,24.67157,2612.98501,0.0,3.7,105.2,0.0
467,1C7D1E4F9615295564557B18011AFC36,334.47130000000004,0.0,0.0,17.1,0.0,0.0
468,1C7EC3419339912CD65A305095886872,3.7915900000000002,0.0,0.0,23.7,0.0,0.0
469,1C93A2C85F988C6573ADDA0BC3032545,354.17768,0.0,0.0,25.7,0.0,0.0
470,1CB811B397A3E2C1463FF47593D68F68,3.2265500000000005,0.0,0.0,7.7,0.0,0.0
471,1CBBC481B237300ACFBD860CDECBFE81,58.505509999999994,0.0,0.0,6.1,0.0,0.0
472,1CD0D515B08FD738A79230E5A6D2F15E,88.23963,0.0,0.0,5.5,0.0,0.0
473,1CF2035106221CFD9BC32AE7BA6A0333,769.45871,0.0,0.0,40.4,0.0,0.0
474,1CF329642459B512DD2333EBDEF1E2FF,675.32372,0.0,0.0,11.3,0.0,0.0
475,1CFE9EFDF714C08CB94A09D3D5E431E0,6647.47956,2796.45008,1398.8563,130.8,72.4,29.7
476,1D097B58A1CE009769ED42036CB6B1ED,0.44297000000000003,0.0,0.0,0.1,0.0,0.0
477,1D16CB929575D661017DF5A9185F4D67,44.22416,1.0071999999999999,0.0,9.5,3.9,0.0
478,1D2075DA46958F139C379948A8C54834,815.9099199999999,1049.5627800000002,0.27413,86.1,103.5,1.8
479,1D24AC9276BC18557D5BD29B841EF21C,111.92508000000001,0.0,0.0,10.2,0.0,0.0
480,1D2DB7CC2B8AC92D3A365916614216DB,0.0,0.0,155.18045999999998,0.0,0.0,19.2
481,1D32215F38CE071641E2D719C3B57FE5,0.38055999999999995,0.0,0.0,4.9,0.0,0.0
482,1D4110F8720BDFE5810DEDAC0A2CDADC,29.993830000000003,0.0,0.0,1.2,0.0,0.0
483,1D5FFF07022C31605193F27F179B9EA0,359.07434,0.0,0.0,5.0,0.0,0.0
484,1D7711E252B996417A7B6A191ABF4AF3,89.3381,0.0,0.0,53.9,0.0,0.0
485,1D89E547EB3ED35252A327054356C7CE,16.07969,0.0,0.0,8.4,0.0,0.0
486,1D8E87C6B6923B0EF7D7BD0702A1FF73,523.0585199999999,0.0,0.0,25.8,0.0,0.0
487,1D8FBA373923B318780130436FC0380D,0.02083,0.0,0.0,0.1,0.0,0.0
488,1D959AF6341E92180FCDBB55223CEC45,0.0035299999999999997,0.0,0.0,0.1,0.0,0.0
489,1D9AF2F537BE79E2F5CBC6CD72374912,0.08754000000000002,0.0,0.0,0.8,0.0,0.0
490,1DA23899740D3437577E88FC9D7A6526,624.63647,0.0,0.0,46.7,0.0,0.0
491,1DB07860B61F42DB6DF60F89E5D3C080,315.25425,0.0,0.0,6.4,0.0,0.0
492,1DB4D4E6EAA79812269397945710279D,2098.3575800000003,2883.99018,30.22439,165.5,210.2,3.1
493,1DD26B55621907BEA2DED7D098EC663F,0.0,1.32964,0.0,0.0,1.0,0.0
494,1E0320DB70A3AFDBB547395011F118AD,2137.9731399999996,2245.71322,0.0,104.6,135.9,0.0
495,1E09563643D29AA7CAA4A6442C234C5F,2268.40854,1830.18429,0.0,209.9,152.4,0.0
496,1E0E4AF3E3016489092DB3A09921695F,0.9213699999999999,0.0,0.0,3.0,0.0,0.0
497,1E1981F8A2B87C4AFC204CC6E8212DE5,1323.0895100000002,0.0,0.0,70.2,0.0,0.0
498,1E2E1C19FB86FDB5161E3A272B872A2D,79.64426999999999,0.0,0.0,5.2,0.0,0.0
499,1E31EF5DB6A38839B4ED2577D0E9179F,930.39077,636.19872,0.0,70.7,40.8,0.0
500,1E3929EE14E150431F4C670283FD0979,1022.39472,0.0,0.0,13.4,0.0,0.0
501,1E3F0B0A35C22CFFE1E3307410500C66,114.48181,205.04912,104.03117,18.2,40.1,16.0
502,1E6B99061122DF6D654E56FC09E9035B,835.84555,0.0,0.0,51.9,0.0,0.0
503,1E7374E1B9FCB0E6381E3CF122C93389,16.93947,0.0,0.0,1.8,0.0,0.0
504,1E77AD5D2EDF2785C64772253B09CFAC,23.29973,0.0,0.0,0.9,0.0,0.0
505,1E8A25821CAEF9300F80BC00F6D6E04C,170.90447999999998,0.0,0.0,51.8,0.0,0.0
506,1E97A0CC3A9CBD8C1075DC7A6ED69D3F,6.29722,0.0,0.0,3.2,0.0,0.0
507,1EA3C021BCA526C9EB262F5CF281238A,1242.43226,186.29434,0.0,40.6,5.8,0.0
508,1EA68FC8A202B58174706A464734D637,378.11694,0.0,0.0,27.0,0.0,0.0
509,1EA9C79050AC4D5085D04275C817A0EA,0.47679,0.0,0.0,0.1,0.0,0.0
510,1ED3FE39C0A31CC01357EF563ABFA4D8,550.0367899999999,12.16102,0.0,68.5,0.4,0.0
511,1ED51C998F065C413B370644908C7664,62.39007,0.0,0.0,17.1,0.0,0.0
512,1EDDE1D099B1ACA279FFCA188B8CA6C7,342.09444,0.0,0.0,4.9,0.0,0.0
513,1EDF02A3505CBDD9274A7394B35B57FB,294.57784,0.0,0.0,31.9,0.0,0.0
514,1EE87093973D1F5161E17119E3C5C90D,46.609140000000004,0.0,0.0,11.6,0.0,0.0
515,1EED7CCDDCA72C1996A2EA51EAB53CC7,31.450139999999998,0.0,0.0,6.0,0.0,0.0
516,1F482912EB4BD63DA873B0B05F2B1500,351.66291,0.0,0.0,5.7,0.0,0.0
517,1F4CC677FE8209B4BB0B113729905D32,59.13008,0.0,0.0,19.6,0.0,0.0
518,1F69263495C79570704835523C46FF26,64.56318,0.0,0.0,4.1,0.0,0.0
519,1F6943E899C5F811AF8D5A10DFE0F02C,319.20643,0.0,0.0,10.5,0.0,0.0
520,1F933886665F34A22DA53B91E7634F62,0.39716,0.0,0.0,0.4,0.0,0.0
521,1FC2485AF7C7D817784FD5F307F91791,36.70322,0.0,0.0,7.8,0.0,0.0
522,1FD1A9A698E81F075A6E1CD4EAE84E50,212.44603999999998,251.71931,0.0,40.0,72.7,0.0
523,1FDE71AB9FF7169F2E1D9634F1541B5E,255.12344,0.0,0.0,36.3,0.0,0.0
524,1FE4ED848A8DD9F4D79F0F1ED9B55D73,132.42395,4335.731959999999,0.0,75.0,256.8,0.0
525,1FE597980FBCDEBDA3EFE6A925C7C8E2,0.00452,0.0,0.0,0.1,0.0,0.0
526,1FF3A63E431E6A7B87F9EF34D0031CB7,16.44006,0.0,0.0,2.7,0.0,0.0
527,1FF7F307197C897ADF0EC2F6E8E0E7E7,491.86579,0.0,0.0,28.9,0.0,0.0
528,1FFB92F9E3DE917341ACDE5F10414189,8.99372,0.0,0.0,1.7,0.0,0.0
529,20008930D1CECA2946018D3C7EACF3E0,277.93318,0.0,0.0,25.7,0.0,0.0
530,2015FB5CD55B7C23471DD3211544AAC2,29.31116,0.0,0.0,29.6,0.0,0.0
531,2016A22F05F34EEACBD1DF6322C3ABD5,43.677980000000005,0.0,0.0,6.8,0.0,0.0
532,2024861A5403B14FEE7923006F1D0F75,5.042540000000001,0.0,0.0,0.3,0.0,0.0
533,2038D402131956B6646CA83BB7F24475,0.00262,0.0,0.0,0.1,0.0,0.0
534,20463F0C2A0638EE6130CFBC3CEE133B,55.35573000000001,0.0,0.0,1.9,0.0,0.0
535,205A18A78387F93CFCF82522CFCFC44C,1486.71721,402.71209999999996,501.96681,104.9,53.6,16.2
536,2061D7CAC5208FF82053A400C0C5E38D,114.66301999999999,0.0,0.0,18.6,0.0,0.0
537,20631670359FD533464D9841CFB174C5,0.0,0.0,35.82827,0.0,0.0,4.7
538,206AF95A3EEED513F17AF0A00A3E137C,44.66239,0.0,0.0,5.3,0.0,0.0
